event_date,event_location,event_name,event_link,fight_link,fight of the night,performance of the night,knockout of the night,weight_class,fighter1_name,fighter1_link,fighter1_outcome,fighter2_name,fighter2_link,fighter2_outcome,fighter1_height,fighter1_weight,fighter1_reach,fighter1_dob,fighter1_current_record,fighter2_height,fighter2_weight,fighter2_reach,fighter2_dob,fighter2_current_record,method,finish_round,finish_time,time_format,referee,details,fighter1_total_KD,fighter2_total_KD,fighter1_total_sig_str,fighter2_total_sig_str,fighter1_total_sig_str_pct,fighter2_total_sig_str_pct,fighter1_total_total_str,fighter2_total_total_str,fighter1_total_td,fighter2_total_td,fighter1_total_td_pct,fighter2_total_td_pct,fighter1_total_sub_att,fighter2_total_sub_att,fighter1_total_rev,fighter2_total_rev,fighter1_total_ctrl,fighter2_total_ctrl,fighter1_round1_KD,fighter2_round1_KD,fighter1_round1_sig_str,fighter2_round1_sig_str,fighter1_round1_sig_pct,fighter2_round1_sig_pct,fighter1_round1_total_str,fighter2_round1_total_str,fighter1_round1_td,fighter2_round1_td,fighter1_round1_td_pct,fighter2_round1_td_pct,fighter1_round1_sub_att,fighter2_round1_sub_att,fighter1_round1_rev,fighter2_round1_rev,fighter1_round1_ctrl,fighter2_round1_ctrl,fighter1_round1_head,fighter2_round1_head,fighter1_round1_body,fighter2_round1_body,fighter1_round1_leg,fighter2_round1_leg,fighter1_round1_distance,fighter2_round1_distance,fighter1_round1_clinch,fighter2_round1_clinch,fighter1_round1_ground,fighter2_round1_ground,fighter1_round2_KD,fighter2_round2_KD,fighter1_round2_sig_str,fighter2_round2_sig_str,fighter1_round2_sig_pct,fighter2_round2_sig_pct,fighter1_round2_total_str,fighter2_round2_total_str,fighter1_round2_td,fighter2_round2_td,fighter1_round2_td_pct,fighter2_round2_td_pct,fighter1_round2_sub_att,fighter2_round2_sub_att,fighter1_round2_rev,fighter2_round2_rev,fighter1_round2_ctrl,fighter2_round2_ctrl,fighter1_round2_head,fighter2_round2_head,fighter1_round2_body,fighter2_round2_body,fighter1_round2_leg,fighter2_round2_leg,fighter1_round2_distance,fighter2_round2_distance,fighter1_round2_clinch,fighter2_round2_clinch,fighter1_round2_ground,fighter2_round2_ground,fighter1_round3_KD,fighter2_round3_KD,fighter1_round3_sig_str,fighter2_round3_sig_str,fighter1_round3_sig_pct,fighter2_round3_sig_pct,fighter1_round3_total_str,fighter2_round3_total_str,fighter1_round3_td,fighter2_round3_td,fighter1_round3_td_pct,fighter2_round3_td_pct,fighter1_round3_sub_att,fighter2_round3_sub_att,fighter1_round3_rev,fighter2_round3_rev,fighter1_round3_ctrl,fighter2_round3_ctrl,fighter1_round3_head,fighter2_round3_head,fighter1_round3_body,fighter2_round3_body,fighter1_round3_leg,fighter2_round3_leg,fighter1_round3_distance,fighter2_round3_distance,fighter1_round3_clinch,fighter2_round3_clinch,fighter1_round3_ground,fighter2_round3_ground,fighter1_round4_KD,fighter2_round4_KD,fighter1_round4_sig_str,fighter2_round4_sig_str,fighter1_round4_sig_pct,fighter2_round4_sig_pct,fighter1_round4_total_str,fighter2_round4_total_str,fighter1_round4_td,fighter2_round4_td,fighter1_round4_td_pct,fighter2_round4_td_pct,fighter1_round4_sub_att,fighter2_round4_sub_att,fighter1_round4_rev,fighter2_round4_rev,fighter1_round4_ctrl,fighter2_round4_ctrl,fighter1_round4_head,fighter2_round4_head,fighter1_round4_body,fighter2_round4_body,fighter1_round4_leg,fighter2_round4_leg,fighter1_round4_distance,fighter2_round4_distance,fighter1_round4_clinch,fighter2_round4_clinch,fighter1_round4_ground,fighter2_round4_ground,fighter1_round5_KD,fighter2_round5_KD,fighter1_round5_sig_str,fighter2_round5_sig_str,fighter1_round5_sig_pct,fighter2_round5_sig_pct,fighter1_round5_total_str,fighter2_round5_total_str,fighter1_round5_td,fighter2_round5_td,fighter1_round5_td_pct,fighter2_round5_td_pct,fighter1_round5_sub_att,fighter2_round5_sub_att,fighter1_round5_rev,fighter2_round5_rev,fighter1_round5_ctrl,fighter2_round5_ctrl,fighter1_round5_head,fighter2_round5_head,fighter1_round5_body,fighter2_round5_body,fighter1_round5_leg,fighter2_round5_leg,fighter1_round5_distance,fighter2_round5_distance,fighter1_round5_clinch,fighter2_round5_clinch,fighter1_round5_ground,fighter2_round5_ground
"March 03, 2018","Las Vegas, Nevada, USA",UFC 222: Cyborg vs. Kunitskaya,http://ufcstats.com/event-details/7929be8290289a47,http://ufcstats.com/fight-details/4960379abe6ed525,False,False,False,UFC Women's Featherweight Title Bout,Cristiane Justino,http://ufcstats.com/fighter-details/634bb0de2eb043b4,W,Yana Santos,http://ufcstats.com/fighter-details/3143bf892608139a,L,"5' 8""",145 lbs,"68""","Jul 09, 1985",21-2-0 (1 NC),"5' 6""",135 lbs,"68""","Nov 11, 1989",17-8-0 (1 NC),KO/TKO,1,3:25,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head On Ground,0,0,33 of 43,5 of 11,76%,45%,42 of 54,17 of 24,1 of 1,1 of 4,100%,25%,0,0,0,0,0:21,2:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 03, 2018","Las Vegas, Nevada, USA",UFC 222: Cyborg vs. Kunitskaya,http://ufcstats.com/event-details/7929be8290289a47,http://ufcstats.com/fight-details/2361b51aa72e5551,False,True,False,Featherweight Bout,Frankie Edgar,http://ufcstats.com/fighter-details/f2688492b9a525a3,L,Brian Ortega,http://ufcstats.com/fighter-details/def8166ff24bd237,W,"5' 6""",135 lbs,"68""","Oct 16, 1981",23-11-1,"5' 8""",145 lbs,"69""","Feb 21, 1991",16-5-0 (1 NC),KO/TKO,1,4:44,3 Rnd (5-5-5),Jason Herzog,Punch to Head In Clinch,0,1,27 of 77,25 of 76,35%,32%,27 of 77,25 of 77,0 of 1,0 of 0,0%,,0,0,0,0,0:00,0:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 03, 2018","Las Vegas, Nevada, USA",UFC 222: Cyborg vs. Kunitskaya,http://ufcstats.com/event-details/7929be8290289a47,http://ufcstats.com/fight-details/efe055854f19a1d7,True,False,False,Bantamweight Bout,Sean O'Malley,http://ufcstats.com/fighter-details/b50a426a33da0012,W,Andre Soukhamthath,http://ufcstats.com/fighter-details/d0e50a3d1b250708,L,"5' 11""",135 lbs,"72""","Oct 24, 1994",18-3-0 (1 NC),"5' 9""",135 lbs,"70""","Oct 23, 1988",13-8-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,Junichiro Kamijo 27 - 29. Chris Lee 27 - 29. Sal D'amato 28 - 29.,0,0,63 of 111,25 of 60,56%,41%,73 of 121,42 of 79,0 of 0,4 of 7,,57%,3,0,1,0,0:55,5:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 03, 2018","Las Vegas, Nevada, USA",UFC 222: Cyborg vs. Kunitskaya,http://ufcstats.com/event-details/7929be8290289a47,http://ufcstats.com/fight-details/bfb7d17161aec938,False,False,False,Heavyweight Bout,Stefan Struve,http://ufcstats.com/fighter-details/ebc1f40e00e0c481,L,Andrei Arlovski,http://ufcstats.com/fighter-details/3738e68d2261e60f,W,"6' 11""",265 lbs,"84""","Feb 18, 1988",33-13-0,"6' 3""",240 lbs,"77""","Feb 04, 1979",34-24-0 (2 NC),Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Tony Weeks 28 - 29. Derek Cleary 28 - 29. Glenn Trowbridge 27 - 30.,0,0,34 of 74,46 of 88,45%,52%,37 of 78,76 of 121,0 of 3,4 of 9,0%,44%,0,0,1,1,1:17,4:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 03, 2018","Las Vegas, Nevada, USA",UFC 222: Cyborg vs. Kunitskaya,http://ufcstats.com/event-details/7929be8290289a47,http://ufcstats.com/fight-details/1f52e665587dc645,False,False,False,Women's Bantamweight Bout,Cat Zingano,http://ufcstats.com/fighter-details/3ecd936bd8814108,L,Ketlen Vieira,http://ufcstats.com/fighter-details/b9706f80d005036c,W,"5' 6""",145 lbs,"68""","Jul 01, 1982",10-4-0,"5' 8""",135 lbs,"68""","Aug 26, 1991",15-5-0,Decision - Split,3,5:00,3 Rnd (5-5-5),Jason Herzog,Dave Hagen 28 - 29. Marcos Rosales 29 - 28. Sal D'amato 28 - 29.,0,0,59 of 106,41 of 71,55%,57%,77 of 128,96 of 139,0 of 2,2 of 2,0%,100%,0,1,0,0,0:14,10:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 03, 2018","Las Vegas, Nevada, USA",UFC 222: Cyborg vs. Kunitskaya,http://ufcstats.com/event-details/7929be8290289a47,http://ufcstats.com/fight-details/ead2ca0d2afb46be,False,False,False,Women's Strawweight Bout,Ashley Yoder,http://ufcstats.com/fighter-details/b4c6c904a9ffc5e8,L,Mackenzie Dern,http://ufcstats.com/fighter-details/7447e9f28508106a,W,"5' 7""",115 lbs,"69""","Oct 20, 1987",8-9-0,"5' 4""",115 lbs,"63""","Mar 24, 1993",16-5-0,Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Adalaide Byrd 29 - 28. Junichiro Kamijo 28 - 29. Derek Cleary 28 - 29.,1,0,52 of 142,70 of 143,36%,48%,73 of 165,76 of 149,0 of 0,1 of 6,,16%,0,1,0,0,0:43,5:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 03, 2018","Las Vegas, Nevada, USA",UFC 222: Cyborg vs. Kunitskaya,http://ufcstats.com/event-details/7929be8290289a47,http://ufcstats.com/fight-details/9e21a8dea9663e26,False,True,False,Lightweight Bout,Beneil Dariush,http://ufcstats.com/fighter-details/08af939f41b5a57b,L,Alexander Hernandez,http://ufcstats.com/fighter-details/262a7d06203657e6,W,"5' 10""",155 lbs,"72""","May 06, 1989",23-7-1,"5' 9""",155 lbs,"72""","Oct 01, 1992",18-8-0,KO/TKO,1,0:42,3 Rnd (5-5-5),Jason Herzog,Punch to Head At Distance,0,1,4 of 11,8 of 13,36%,61%,4 of 11,9 of 14,0 of 0,0 of 0,,,0,0,0,0,0:00,0:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 03, 2018","Las Vegas, Nevada, USA",UFC 222: Cyborg vs. Kunitskaya,http://ufcstats.com/event-details/7929be8290289a47,http://ufcstats.com/fight-details/c73b81e7c1c1cccc,False,False,False,Bantamweight Bout,John Dodson,http://ufcstats.com/fighter-details/99506df1af6c8b3b,W,Pedro Munhoz,http://ufcstats.com/fighter-details/6bd02119599741a4,L,"5' 3""",135 lbs,"66""","Sep 26, 1984",22-12-0,"5' 6""",135 lbs,"65""","Sep 07, 1986",20-10-0 (2 NC),Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Sal D'amato 29 - 28. Adalaide Byrd 27 - 30. Glenn Trowbridge 28 - 29.,0,0,76 of 184,69 of 172,41%,40%,76 of 184,73 of 176,0 of 0,1 of 1,,100%,0,0,0,0,0:00,1:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 03, 2018","Las Vegas, Nevada, USA",UFC 222: Cyborg vs. Kunitskaya,http://ufcstats.com/event-details/7929be8290289a47,http://ufcstats.com/fight-details/6c2f05c47f494e15,False,False,False,Middleweight Bout,CB Dollaway,http://ufcstats.com/fighter-details/5d7bdab5e03e3216,W,Hector Lombard,http://ufcstats.com/fighter-details/db1f2ed63b54b9a7,L,"6' 2""",185 lbs,"76""","Aug 10, 1983",17-9-0,"5' 9""",185 lbs,"71""","Feb 02, 1978",34-10-1 (2 NC),DQ,1,5:00,3 Rnd (5-5-5),Mark Smith,Punches After the Round by Lombard,0,1,13 of 19,19 of 33,68%,57%,13 of 19,19 of 33,0 of 0,0 of 0,,,0,0,0,0,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 03, 2018","Las Vegas, Nevada, USA",UFC 222: Cyborg vs. Kunitskaya,http://ufcstats.com/event-details/7929be8290289a47,http://ufcstats.com/fight-details/c6c975ca66a7f91a,False,False,False,Welterweight Bout,Mike Pyle,http://ufcstats.com/fighter-details/f5990c11974d8e9c,L,Zak Ottow,http://ufcstats.com/fighter-details/47cd337b86b1af92,W,"6' 0""",170 lbs,"74""","Sep 18, 1975",27-14-1,"5' 11""",170 lbs,"72""","Dec 22, 1986",17-7-0,KO/TKO,1,2:34,3 Rnd (5-5-5),Herb Dean,Punches to Head From Half Guard,0,1,4 of 20,22 of 50,20%,44%,4 of 20,26 of 56,0 of 0,0 of 0,,,0,0,0,0,0:00,0:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 03, 2018","Las Vegas, Nevada, USA",UFC 222: Cyborg vs. Kunitskaya,http://ufcstats.com/event-details/7929be8290289a47,http://ufcstats.com/fight-details/12a64dfb8147566b,False,False,False,Bantamweight Bout,Bryan Caraway,http://ufcstats.com/fighter-details/5ef0088c1b19beeb,L,Cody Stamann,http://ufcstats.com/fighter-details/bf7ad5628363eec9,W,"5' 8""",135 lbs,"68""","Aug 04, 1984",21-9-0,"5' 6""",135 lbs,"64""","Nov 09, 1989",21-8-1,Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Glenn Trowbridge 29 - 28. Adalaide Byrd 28 - 29. Sal D'amato 28 - 29.,0,0,59 of 168,95 of 166,35%,57%,116 of 236,115 of 186,1 of 23,0 of 1,4%,0%,0,0,0,0,4:59,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"March 03, 2018","Las Vegas, Nevada, USA",UFC 222: Cyborg vs. Kunitskaya,http://ufcstats.com/event-details/7929be8290289a47,http://ufcstats.com/fight-details/84f236d6c57d7cfb,False,False,False,Light Heavyweight Bout,Jordan Johnson,http://ufcstats.com/fighter-details/99bcdf5eac39898f,W,Adam Milstead,http://ufcstats.com/fighter-details/72ffecf712673af1,L,"6' 2""",205 lbs,"79""","Nov 18, 1988",10-0-0,"6' 3""",205 lbs,"76""","Jul 03, 1987",8-4-0,Decision - Split,3,5:00,3 Rnd (5-5-5),Mark Smith,Tony Weeks 28 - 29. Marcos Rosales 30 - 27. Chris Lee 28 - 29.,0,0,59 of 106,58 of 133,55%,43%,176 of 239,70 of 145,2 of 11,0 of 0,18%,,0,0,0,0,7:12,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"February 24, 2018","Orlando, Florida, USA",UFC Fight Night: Emmett vs. Stephens,http://ufcstats.com/event-details/daa89f01e1c0f42a,http://ufcstats.com/fight-details/519dcb290e6db845,False,True,False,Featherweight Bout,Josh Emmett,http://ufcstats.com/fighter-details/fba03cd6cc28dc41,L,Jeremy Stephens,http://ufcstats.com/fighter-details/18968f97ad34f15c,W,"5' 6""",145 lbs,"70""","Mar 04, 1985",19-6-0,"5' 9""",155 lbs,"71""","May 25, 1986",28-20-0 (1 NC),KO/TKO,2,1:35,5 Rnd (5-5-5-5-5),Dan Miragliotta,Punch to Head In Clinch,1,1,18 of 40,24 of 57,45%,42%,21 of 43,24 of 57,0 of 0,0 of 0,,,0,0,0,0,0:21,0:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"February 24, 2018","Orlando, Florida, USA",UFC Fight Night: Emmett vs. Stephens,http://ufcstats.com/event-details/daa89f01e1c0f42a,http://ufcstats.com/fight-details/4d9d371b8db6fb91,False,False,False,Women's Strawweight Bout,Jessica Andrade,http://ufcstats.com/fighter-details/6a1901c62ab3870f,W,Tecia Pennington,http://ufcstats.com/fighter-details/31ef8b67e13495b3,L,"5' 1""",115 lbs,"62""","Sep 25, 1991",26-15-0,"5' 1""",115 lbs,"60""","Aug 16, 1989",15-8-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin MacDonald,Eric Colon 27 - 29. Dave Tirelli 28 - 29. Tim Vannatta 28 - 29.,0,0,92 of 178,69 of 150,51%,46%,151 of 237,88 of 171,10 of 12,2 of 2,83%,100%,0,0,1,0,7:14,0:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"February 24, 2018","Orlando, Florida, USA",UFC Fight Night: Emmett vs. Stephens,http://ufcstats.com/event-details/daa89f01e1c0f42a,http://ufcstats.com/fight-details/9c79433a4686f3fc,False,True,False,Light Heavyweight Bout,Ovince Saint Preux,http://ufcstats.com/fighter-details/50db8711c70196cd,L,Ilir Latifi,http://ufcstats.com/fighter-details/e9a3aeb207578eea,W,"6' 3""",205 lbs,"80""","Apr 08, 1983",27-18-0,"5' 10""",230 lbs,"73""","Jul 28, 1982",17-9-0 (1 NC),Submission,1,3:48,3 Rnd (5-5-5),Jorge Alonso,Guillotine Choke Standing,0,1,7 of 24,25 of 41,29%,60%,7 of 24,27 of 43,0 of 0,0 of 0,,,0,1,0,0,0:00,0:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"February 24, 2018","Orlando, Florida, USA",UFC Fight Night: Emmett vs. Stephens,http://ufcstats.com/event-details/daa89f01e1c0f42a,http://ufcstats.com/fight-details/424a20da52b4f956,False,False,False,Welterweight Bout,Mike Perry,http://ufcstats.com/fighter-details/f2b6fdb20675b11c,L,Max Griffin,http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,W,"5' 10""",170 lbs,"71""","Sep 15, 1991",14-8-0,"5' 11""",170 lbs,"76""","Nov 29, 1985",20-12-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Andrew Glenn,Dave Tirelli 27 - 29. Eric Colon 27 - 29. Chris Lee 27 - 30.,0,1,45 of 110,78 of 168,40%,46%,45 of 110,81 of 171,1 of 4,0 of 1,25%,0%,0,0,0,0,1:20,0:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"February 24, 2018","Orlando, Florida, USA",UFC Fight Night: Emmett vs. Stephens,http://ufcstats.com/event-details/daa89f01e1c0f42a,http://ufcstats.com/fight-details/e22a887ce4ab30eb,False,False,False,Bantamweight Bout,Renan Barao,http://ufcstats.com/fighter-details/2c99576fefe53c7c,L,Brian Kelleher,http://ufcstats.com/fighter-details/7be14eaed4c74856,W,"5' 6""",145 lbs,"70""","Jan 31, 1987",34-9-0 (1 NC),"5' 6""",135 lbs,"66""","Aug 19, 1986",24-16-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Richard Bertrand 27 - 30. Hector Gomez 27 - 30. Tim Vannatta 28 - 29.,0,0,116 of 228,94 of 203,50%,46%,134 of 247,145 of 256,0 of 2,1 of 4,0%,25%,0,0,0,0,2:13,4:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"February 24, 2018","Orlando, Florida, USA",UFC Fight Night: Emmett vs. Stephens,http://ufcstats.com/event-details/daa89f01e1c0f42a,http://ufcstats.com/fight-details/3cf4582b48302bb6,False,False,False,Women's Bantamweight Bout,Sara McMann,http://ufcstats.com/fighter-details/7be74a12d7352df2,L,Marion Reneau,http://ufcstats.com/fighter-details/c7d297714d9ab1a4,W,"5' 6""",135 lbs,"66""","Sep 24, 1980",13-6-0,"5' 6""",135 lbs,"68""","Jun 20, 1977",9-8-1,Submission,2,3:40,3 Rnd (5-5-5),Kevin MacDonald,Triangle Choke On Ground,0,0,9 of 49,23 of 39,18%,58%,76 of 120,37 of 55,2 of 5,0 of 0,40%,,0,1,0,0,5:10,0:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"February 24, 2018","Orlando, Florida, USA",UFC Fight Night: Emmett vs. Stephens,http://ufcstats.com/event-details/daa89f01e1c0f42a,http://ufcstats.com/fight-details/037c68d03c970609,False,False,False,Women's Strawweight Bout,Maryna Moroz,http://ufcstats.com/fighter-details/b4192a975027aab6,L,Angela Hill,http://ufcstats.com/fighter-details/f0feeb2192937424,W,"5' 7""",125 lbs,"67""","Sep 08, 1991",11-6-0,"5' 3""",115 lbs,"64""","Jan 12, 1985",18-16-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jorge Alonso,Chris Lee 27 - 30. Dave Tirelli 27 - 30. Eric Colon 27 - 30.,0,0,84 of 321,114 of 209,26%,54%,100 of 339,121 of 216,0 of 2,1 of 2,0%,50%,0,0,0,0,0:31,2:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"February 24, 2018","Orlando, Florida, USA",UFC Fight Night: Emmett vs. Stephens,http://ufcstats.com/event-details/daa89f01e1c0f42a,http://ufcstats.com/fight-details/093ebd3375591101,True,False,False,Welterweight Bout,Ben Saunders,http://ufcstats.com/fighter-details/484acc7b0f856ce9,L,Alan Jouban,http://ufcstats.com/fighter-details/cf65d56b0755ed3b,W,"6' 2""",170 lbs,"77""","Apr 13, 1983",22-13-2,"6' 0""",170 lbs,"73""","Nov 25, 1981",17-7-0,KO/TKO,2,2:38,3 Rnd (5-5-5),Andrew Glenn,Punch to Head In Clinch,0,2,33 of 79,78 of 141,41%,55%,34 of 80,78 of 141,0 of 0,0 of 0,,,0,0,0,0,0:03,0:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"February 24, 2018","Orlando, Florida, USA",UFC Fight Night: Emmett vs. Stephens,http://ufcstats.com/event-details/daa89f01e1c0f42a,http://ufcstats.com/fight-details/04970dfa4d531e39,False,False,False,Light Heavyweight Bout,Sam Alvey,http://ufcstats.com/fighter-details/d156513a19acf856,W,Marcin Prachnio,http://ufcstats.com/fighter-details/6370c1c1e12723d5,L,"6' 2""",185 lbs,"75""","May 06, 1986",33-18-1 (1 NC),"6' 3""",205 lbs,"73""","Jul 14, 1988",17-9-0,KO/TKO,1,4:23,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance,2,0,10 of 19,15 of 24,52%,62%,14 of 23,36 of 45,1 of 1,0 of 0,100%,,0,0,0,0,1:41,0:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"February 24, 2018","Orlando, Florida, USA",UFC Fight Night: Emmett vs. Stephens,http://ufcstats.com/event-details/daa89f01e1c0f42a,http://ufcstats.com/fight-details/bf8f747e57d6d1c7,False,False,False,Bantamweight Bout,Rani Yahya,http://ufcstats.com/fighter-details/94527830000ab715,W,Russell Doane,http://ufcstats.com/fighter-details/f50d95223751e6ca,L,"5' 6""",135 lbs,"67""","Sep 12, 1984",28-12-1 (1 NC),"5' 7""",135 lbs,"70""","Aug 13, 1986",15-8-0,Submission,3,2:32,3 Rnd (5-5-5),Kevin MacDonald,Arm Triangle From Side Control,0,0,17 of 20,2 of 8,85%,25%,105 of 149,15 of 30,2 of 3,1 of 1,66%,100%,2,0,1,0,9:57,0:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
