event_date,event_location,event_name,event_link,fight_link,fight of the night,performance of the night,knockout of the night,weight_class,fighter1_name,fighter1_link,fighter1_outcome,fighter2_name,fighter2_link,fighter2_outcome,fighter1_height,fighter1_weight,fighter1_reach,fighter1_dob,fighter1_current_record,fighter2_height,fighter2_weight,fighter2_reach,fighter2_dob,fighter2_current_record,method,finish_round,finish_time,time_format,referee,details,fighter1_total_KD,fighter2_total_KD,fighter1_total_sig_str,fighter2_total_sig_str,fighter1_total_sig_str_pct,fighter2_total_sig_str_pct,fighter1_total_total_str,fighter2_total_total_str,fighter1_total_td,fighter2_total_td,fighter1_total_td_pct,fighter2_total_td_pct,fighter1_total_sub_att,fighter2_total_sub_att,fighter1_total_rev,fighter2_total_rev,fighter1_total_ctrl,fighter2_total_ctrl,fighter1_round1_KD,fighter2_round1_KD,fighter1_round1_sig_str,fighter2_round1_sig_str,fighter1_round1_sig_pct,fighter2_round1_sig_pct,fighter1_round1_total_str,fighter2_round1_total_str,fighter1_round1_td,fighter2_round1_td,fighter1_round1_td_pct,fighter2_round1_td_pct,fighter1_round1_sub_att,fighter2_round1_sub_att,fighter1_round1_rev,fighter2_round1_rev,fighter1_round1_ctrl,fighter2_round1_ctrl,fighter1_round1_head,fighter2_round1_head,fighter1_round1_body,fighter2_round1_body,fighter1_round1_leg,fighter2_round1_leg,fighter1_round1_distance,fighter2_round1_distance,fighter1_round1_clinch,fighter2_round1_clinch,fighter1_round1_ground,fighter2_round1_ground,fighter1_round2_KD,fighter2_round2_KD,fighter1_round2_sig_str,fighter2_round2_sig_str,fighter1_round2_sig_pct,fighter2_round2_sig_pct,fighter1_round2_total_str,fighter2_round2_total_str,fighter1_round2_td,fighter2_round2_td,fighter1_round2_td_pct,fighter2_round2_td_pct,fighter1_round2_sub_att,fighter2_round2_sub_att,fighter1_round2_rev,fighter2_round2_rev,fighter1_round2_ctrl,fighter2_round2_ctrl,fighter1_round2_head,fighter2_round2_head,fighter1_round2_body,fighter2_round2_body,fighter1_round2_leg,fighter2_round2_leg,fighter1_round2_distance,fighter2_round2_distance,fighter1_round2_clinch,fighter2_round2_clinch,fighter1_round2_ground,fighter2_round2_ground,fighter1_round3_KD,fighter2_round3_KD,fighter1_round3_sig_str,fighter2_round3_sig_str,fighter1_round3_sig_pct,fighter2_round3_sig_pct,fighter1_round3_total_str,fighter2_round3_total_str,fighter1_round3_td,fighter2_round3_td,fighter1_round3_td_pct,fighter2_round3_td_pct,fighter1_round3_sub_att,fighter2_round3_sub_att,fighter1_round3_rev,fighter2_round3_rev,fighter1_round3_ctrl,fighter2_round3_ctrl,fighter1_round3_head,fighter2_round3_head,fighter1_round3_body,fighter2_round3_body,fighter1_round3_leg,fighter2_round3_leg,fighter1_round3_distance,fighter2_round3_distance,fighter1_round3_clinch,fighter2_round3_clinch,fighter1_round3_ground,fighter2_round3_ground,fighter1_round4_KD,fighter2_round4_KD,fighter1_round4_sig_str,fighter2_round4_sig_str,fighter1_round4_sig_pct,fighter2_round4_sig_pct,fighter1_round4_total_str,fighter2_round4_total_str,fighter1_round4_td,fighter2_round4_td,fighter1_round4_td_pct,fighter2_round4_td_pct,fighter1_round4_sub_att,fighter2_round4_sub_att,fighter1_round4_rev,fighter2_round4_rev,fighter1_round4_ctrl,fighter2_round4_ctrl,fighter1_round4_head,fighter2_round4_head,fighter1_round4_body,fighter2_round4_body,fighter1_round4_leg,fighter2_round4_leg,fighter1_round4_distance,fighter2_round4_distance,fighter1_round4_clinch,fighter2_round4_clinch,fighter1_round4_ground,fighter2_round4_ground,fighter1_round5_KD,fighter2_round5_KD,fighter1_round5_sig_str,fighter2_round5_sig_str,fighter1_round5_sig_pct,fighter2_round5_sig_pct,fighter1_round5_total_str,fighter2_round5_total_str,fighter1_round5_td,fighter2_round5_td,fighter1_round5_td_pct,fighter2_round5_td_pct,fighter1_round5_sub_att,fighter2_round5_sub_att,fighter1_round5_rev,fighter2_round5_rev,fighter1_round5_ctrl,fighter2_round5_ctrl,fighter1_round5_head,fighter2_round5_head,fighter1_round5_body,fighter2_round5_body,fighter1_round5_leg,fighter2_round5_leg,fighter1_round5_distance,fighter2_round5_distance,fighter1_round5_clinch,fighter2_round5_clinch,fighter1_round5_ground,fighter2_round5_ground
"May 20, 2023","Las Vegas, Nevada, USA",UFC Fight Night: Dern vs. Hill,http://ufcstats.com/event-details/6f812143641ceff8,http://ufcstats.com/fight-details/fb70b62915fdcec6,False,False,False,Heavyweight Bout,Ilir Latifi,http://ufcstats.com/fighter-details/e9a3aeb207578eea,L,Rodrigo Nascimento,http://ufcstats.com/fighter-details/d31a5546c0e9b213,W,"5' 10""",230 lbs,"73""","Jul 28, 1982",17-9-0 (1 NC),"6' 2""",246 lbs,"80""","Nov 26, 1992",11-3-0 (1 NC),Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,Derek Cleary 28 - 29. Jacob Montalvo 29 - 28. Sal D'amato 28 - 29.,0,0,49 of 77,68 of 152,63%,44%,76 of 105,76 of 160,2 of 7,0 of 0,28%,,0,0,0,0,3:50,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 20, 2023","Las Vegas, Nevada, USA",UFC Fight Night: Dern vs. Hill,http://ufcstats.com/event-details/6f812143641ceff8,http://ufcstats.com/fight-details/eca400aeeb2763d1,False,False,False,Lightweight Bout,Chase Hooper,http://ufcstats.com/fighter-details/971246648e162f0d,W,Nick Fiore,http://ufcstats.com/fighter-details/036e96c1c12b8a59,L,"6' 1""",155 lbs,"74""","Sep 13, 1999",16-4-1,"5' 10""",155 lbs,"72""","Dec 10, 1997",6-2-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Junichiro Kamijo 26 - 30. Mike Bell 27 - 30. Tony Weeks 27 - 30.,0,0,149 of 245,51 of 90,60%,56%,217 of 340,58 of 98,1 of 10,4 of 8,10%,50%,1,0,1,0,3:54,4:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 20, 2023","Las Vegas, Nevada, USA",UFC Fight Night: Dern vs. Hill,http://ufcstats.com/event-details/6f812143641ceff8,http://ufcstats.com/fight-details/744cbe6e49d4f41c,False,False,False,Women's Flyweight Bout,Natalia Silva,http://ufcstats.com/fighter-details/262d32ebda89efc4,W,Victoria Leonardo,http://ufcstats.com/fighter-details/9dedfdd91070ddd8,L,"5' 4""",125 lbs,"65""","Feb 03, 1997",19-5-1,"5' 5""",125 lbs,"64""","Feb 16, 1990",9-7-0,KO/TKO,1,2:58,3 Rnd (5-5-5),Kerry Hatley,Punch to Head At Distance,1,0,20 of 45,7 of 18,44%,38%,21 of 46,7 of 18,0 of 0,0 of 1,,0%,0,0,0,0,0:16,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 20, 2023","Las Vegas, Nevada, USA",UFC Fight Night: Dern vs. Hill,http://ufcstats.com/event-details/6f812143641ceff8,http://ufcstats.com/fight-details/8502f245aabd64ac,False,False,False,Welterweight Bout,Takashi Sato,http://ufcstats.com/fighter-details/8abac218746e04ca,L,Themba Gorimbo,http://ufcstats.com/fighter-details/40f3cb27fc7305a1,W,"5' 10""",170 lbs,"73""","Jun 09, 1990",16-7-0,"6' 1""",170 lbs,"77""","Jan 23, 1991",14-6-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Mike Bell 27 - 30. Junichiro Kamijo 27 - 30. Tony Weeks 27 - 30.,0,1,30 of 47,33 of 56,63%,58%,56 of 76,110 of 158,2 of 6,3 of 8,33%,37%,0,0,1,2,2:21,11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 13, 2023","Charlotte, North Carolina, USA",UFC Fight Night: Rozenstruik vs. Almeida,http://ufcstats.com/event-details/901cddcbfa079097,http://ufcstats.com/fight-details/755202fce24b8f83,False,True,False,Heavyweight Bout,Jairzinho Rozenstruik,http://ufcstats.com/fighter-details/2cd428e9606856fd,L,Jailton Almeida,http://ufcstats.com/fighter-details/41e83a89929d1327,W,"6' 2""",242 lbs,"78""","Mar 17, 1988",15-6-0,"6' 3""",237 lbs,"79""","Jun 26, 1991",22-4-0,Submission,1,3:43,5 Rnd (5-5-5-5-5),Dan Miragliotta,Rear Naked Choke,0,0,0 of 2,4 of 7,0%,57%,3 of 6,14 of 19,0 of 0,1 of 2,,50%,0,1,0,0,0:00,3:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 13, 2023","Charlotte, North Carolina, USA",UFC Fight Night: Rozenstruik vs. Almeida,http://ufcstats.com/event-details/901cddcbfa079097,http://ufcstats.com/fight-details/c501576b8ec35758,False,False,False,Light Heavyweight Bout,Anthony Smith,http://ufcstats.com/fighter-details/d4c9dcd330403612,L,Johnny Walker,http://ufcstats.com/fighter-details/c21f26bbde777573,W,"6' 4""",205 lbs,"76""","Jul 26, 1988",38-22-0,"6' 6""",205 lbs,"82""","Mar 30, 1992",22-9-0 (1 NC),Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,Brian Puccillo 28 - 29. Mike Bell 27 - 30. Junichiro Kamijo 27 - 30.,0,0,38 of 92,92 of 192,41%,47%,41 of 95,99 of 204,1 of 3,1 of 1,33%,100%,0,0,0,0,1:22,0:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 13, 2023","Charlotte, North Carolina, USA",UFC Fight Night: Rozenstruik vs. Almeida,http://ufcstats.com/event-details/901cddcbfa079097,http://ufcstats.com/fight-details/b0f4c7788782e26e,False,True,False,Welterweight Bout,Daniel Rodriguez,http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6,L,Ian Machado Garry,http://ufcstats.com/fighter-details/442c9011034ae1fd,W,"6' 1""",170 lbs,"74""","Dec 31, 1986",20-5-0,"6' 3""",170 lbs,"74""","Nov 17, 1997",17-1-0,KO/TKO,1,2:57,3 Rnd (5-5-5),Dan Miragliotta,Kick to Head At Distance,0,1,7 of 25,23 of 46,28%,50%,7 of 25,23 of 46,0 of 0,0 of 0,,,0,0,0,0,0:00,0:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 13, 2023","Charlotte, North Carolina, USA",UFC Fight Night: Rozenstruik vs. Almeida,http://ufcstats.com/event-details/901cddcbfa079097,http://ufcstats.com/fight-details/dae2484418631ff5,False,True,False,Light Heavyweight Bout,Carlos Ulberg,http://ufcstats.com/fighter-details/9014c02eff8b3d62,W,Ihor Potieria,http://ufcstats.com/fighter-details/260bd4cef10b033f,L,"6' 4""",205 lbs,"77""","Nov 07, 1990",14-1-0,"6' 3""",185 lbs,"75""","May 29, 1996",20-8-0,KO/TKO,1,2:09,3 Rnd (5-5-5),Keith Peterson,Punches to Head On Ground,1,0,13 of 21,5 of 9,61%,55%,13 of 21,5 of 9,0 of 0,0 of 1,,0%,0,0,0,0,0:08,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 13, 2023","Charlotte, North Carolina, USA",UFC Fight Night: Rozenstruik vs. Almeida,http://ufcstats.com/event-details/901cddcbfa079097,http://ufcstats.com/fight-details/838a022ca5d99cc1,False,False,False,Welterweight Bout,Tim Means,http://ufcstats.com/fighter-details/4b47e71384a9522f,L,Alex Morono,http://ufcstats.com/fighter-details/cdb96af67d096b1e,W,"6' 2""",170 lbs,"75""","Feb 20, 1984",33-17-1 (1 NC),"5' 11""",170 lbs,"72""","Aug 16, 1990",24-12-0 (1 NC),Submission,2,2:09,3 Rnd (5-5-5),Wayne Spinola,Guillotine Choke From Bottom Guard,0,0,40 of 87,33 of 92,45%,35%,45 of 92,42 of 102,2 of 2,0 of 0,100%,,0,1,0,0,0:46,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 13, 2023","Charlotte, North Carolina, USA",UFC Fight Night: Rozenstruik vs. Almeida,http://ufcstats.com/event-details/901cddcbfa079097,http://ufcstats.com/fight-details/f2ced83baf0457fc,False,True,False,Welterweight Bout,Matt Brown,http://ufcstats.com/fighter-details/31123249b0bbf52e,W,Court McGee,http://ufcstats.com/fighter-details/523fa774700d7d3f,L,"6' 0""",170 lbs,"75""","Jan 10, 1981",26-19-0,"5' 11""",170 lbs,"75""","Dec 12, 1984",23-14-0,KO/TKO,1,4:09,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance,1,0,11 of 15,8 of 31,73%,25%,22 of 26,17 of 48,0 of 0,1 of 1,,100%,0,0,0,0,0:02,1:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 13, 2023","Charlotte, North Carolina, USA",UFC Fight Night: Rozenstruik vs. Almeida,http://ufcstats.com/event-details/901cddcbfa079097,http://ufcstats.com/fight-details/3387f430abb7e39f,False,False,False,Heavyweight Bout,Karl Williams,http://ufcstats.com/fighter-details/d35f734c56a89103,W,Chase Sherman,http://ufcstats.com/fighter-details/01b352b6a9074d5c,L,"6' 3""",235 lbs,"79""","Jan 06, 1990",10-2-0,"6' 4""",250 lbs,"78""","Nov 16, 1989",16-12-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,Bobby Harris 27 - 30. Andrew Hopper Jr. 27 - 30. Junichiro Kamijo 28 - 29.,0,0,70 of 165,54 of 158,42%,34%,85 of 191,64 of 170,1 of 10,0 of 0,10%,,0,0,0,0,2:35,0:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 13, 2023","Charlotte, North Carolina, USA",UFC Fight Night: Rozenstruik vs. Almeida,http://ufcstats.com/event-details/901cddcbfa079097,http://ufcstats.com/fight-details/14e689e60419d469,False,False,False,Catch Weight Bout,Cody Stamann,http://ufcstats.com/fighter-details/bf7ad5628363eec9,L,Douglas Silva de Andrade,http://ufcstats.com/fighter-details/3a314d9fa7c6825d,W,"5' 6""",135 lbs,"64""","Nov 09, 1989",21-8-1,"5' 7""",135 lbs,"68""","Jun 22, 1985",29-6-0 (1 NC),Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Wayne Spinola,Bobby Harris 28 - 29. Andrew Hopper Jr. 28 - 29. Pedro Claudio 28 - 29.,1,0,54 of 139,61 of 178,38%,34%,66 of 152,72 of 189,1 of 5,0 of 1,20%,0%,0,0,0,0,1:59,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 13, 2023","Charlotte, North Carolina, USA",UFC Fight Night: Rozenstruik vs. Almeida,http://ufcstats.com/event-details/901cddcbfa079097,http://ufcstats.com/fight-details/6ca856d1950d8f7f,False,False,False,Women's Flyweight Bout,Ji Yeon Kim,http://ufcstats.com/fighter-details/a20f234df70f2182,L,Mandy Bohm,http://ufcstats.com/fighter-details/297a2b35444c245b,W,"5' 7""",125 lbs,"72""","Oct 18, 1989",9-7-2,"5' 7""",125 lbs,"71""","Jul 30, 1989",8-2-0 (1 NC),Decision - Split,3,1:55,3 Rnd (5-5-5),Larry Carter,technical decision after accidental foul Mike Bell 27 - 28. Bobby Harris 28 - 27. Junichiro Kamijo 27 - 28.,0,0,10 of 36,17 of 31,27%,54%,32 of 62,25 of 51,0 of 1,2 of 6,0%,33%,1,1,1,1,5:44,4:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 13, 2023","Charlotte, North Carolina, USA",UFC Fight Night: Rozenstruik vs. Almeida,http://ufcstats.com/event-details/901cddcbfa079097,http://ufcstats.com/fight-details/81fda78adcaedbc7,False,False,False,Welterweight Bout,Bryan Battle,http://ufcstats.com/fighter-details/f626118b6da0e020,W,Gabe Green,http://ufcstats.com/fighter-details/5eb50529a8418b77,L,"6' 1""",185 lbs,"77""","Sep 21, 1994",13-2-0 (1 NC),"5' 10""",155 lbs,"73""","May 02, 1993",12-5-0,KO/TKO,1,0:14,3 Rnd (5-5-5),Wayne Spinola,Punch to Head At Distance,1,0,3 of 9,6 of 12,33%,50%,3 of 9,6 of 12,0 of 0,0 of 0,,,0,0,0,0,0:03,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 13, 2023","Charlotte, North Carolina, USA",UFC Fight Night: Rozenstruik vs. Almeida,http://ufcstats.com/event-details/901cddcbfa079097,http://ufcstats.com/fight-details/acfcf75f0215b7ab,False,False,False,Women's Bantamweight Bout,Jessica-Rose Clark,http://ufcstats.com/fighter-details/6c8072b61c276e67,L,Tainara Lisboa,http://ufcstats.com/fighter-details/2c5f5749569eef66,W,"5' 5""",135 lbs,"64""","Nov 28, 1987",11-9-0 (1 NC),"5' 7""",135 lbs,"67""","Mar 02, 1991",7-4-0,Submission,3,4:20,3 Rnd (5-5-5),Larry Carter,Rear Naked Choke,0,0,26 of 60,42 of 83,43%,50%,28 of 66,97 of 145,1 of 7,1 of 2,14%,50%,0,1,0,0,7:36,2:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 06, 2023","Newark, New Jersey, USA",UFC 288: Sterling vs. Cejudo,http://ufcstats.com/event-details/3c6976f8182d9527,http://ufcstats.com/fight-details/e3aad51099a23ba4,False,False,False,UFC Bantamweight Title Bout,Aljamain Sterling,http://ufcstats.com/fighter-details/cb696ebfb6598724,W,Henry Cejudo,http://ufcstats.com/fighter-details/056c493bbd76a918,L,"5' 7""",145 lbs,"71""","Jul 31, 1989",25-5-0,"5' 4""",135 lbs,"64""","Feb 09, 1987",16-5-0,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,Derek Cleary 47 - 48. Mike Bell 48 - 47. Eric Colon 47 - 48.,0,0,135 of 210,99 of 174,64%,56%,186 of 261,143 of 219,4 of 15,3 of 8,26%,37%,0,0,0,0,4:00,5:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 06, 2023","Newark, New Jersey, USA",UFC 288: Sterling vs. Cejudo,http://ufcstats.com/event-details/3c6976f8182d9527,http://ufcstats.com/fight-details/ed707998b13d0101,False,False,False,Welterweight Bout,Belal Muhammad,http://ufcstats.com/fighter-details/b1b0729d27936f2f,W,Gilbert Burns,http://ufcstats.com/fighter-details/23024fdfc966410a,L,"5' 11""",170 lbs,"72""","Jul 09, 1988",24-5-0 (1 NC),"5' 10""",170 lbs,"71""","Jul 20, 1986",22-9-0,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Keith Peterson,Mike Bell 45 - 50. Derek Cleary 46 - 49. Eric Colon 46 - 49.,0,0,132 of 283,81 of 147,46%,55%,132 of 283,81 of 147,0 of 0,0 of 4,,0%,0,0,0,0,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 06, 2023","Newark, New Jersey, USA",UFC 288: Sterling vs. Cejudo,http://ufcstats.com/event-details/3c6976f8182d9527,http://ufcstats.com/fight-details/11a5a852313d1f5b,False,True,False,Women's Strawweight Bout,Jessica Andrade,http://ufcstats.com/fighter-details/6a1901c62ab3870f,L,Yan Xiaonan,http://ufcstats.com/fighter-details/c41d426cc7326d1b,W,"5' 1""",115 lbs,"62""","Sep 25, 1991",26-15-0,"5' 5""",115 lbs,"63""","Jun 16, 1989",19-5-0 (1 NC),KO/TKO,1,2:20,3 Rnd (5-5-5),Vitor Ribeiro,Punch to Head At Distance,0,1,12 of 32,26 of 36,37%,72%,12 of 32,26 of 36,0 of 0,0 of 0,,,0,0,0,0,0:00,0:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 06, 2023","Newark, New Jersey, USA",UFC 288: Sterling vs. Cejudo,http://ufcstats.com/event-details/3c6976f8182d9527,http://ufcstats.com/fight-details/069ab7e7b8b5d262,True,False,False,Featherweight Bout,Movsar Evloev,http://ufcstats.com/fighter-details/76e2870ffafbe38f,W,Diego Lopes,http://ufcstats.com/fighter-details/f166e93d04a8c274,L,"5' 7""",145 lbs,"72""","Feb 11, 1994",19-0-0,"5' 11""",145 lbs,"72""","Dec 30, 1994",27-7-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,Derek Cleary 28 - 29. Eric Colon 28 - 29. Dave Tirelli 27 - 30.,0,0,88 of 129,37 of 69,68%,53%,183 of 228,48 of 82,4 of 7,0 of 0,57%,,0,4,0,1,8:30,0:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 06, 2023","Newark, New Jersey, USA",UFC 288: Sterling vs. Cejudo,http://ufcstats.com/event-details/3c6976f8182d9527,http://ufcstats.com/fight-details/0c6e3c1f03cd4061,False,False,False,Featherweight Bout,Kron Gracie,http://ufcstats.com/fighter-details/242d36d241b43c12,L,Charles Jourdain,http://ufcstats.com/fighter-details/f1d64ae34e088832,W,"5' 9""",145 lbs,"70""","Jul 11, 1988",5-3-0,"5' 9""",135 lbs,"69""","Nov 27, 1995",17-8-1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Gary Copeland,Derek Cleary 27 - 30. Eric Colon 27 - 30. Dave Tirelli 27 - 30.,0,0,32 of 57,80 of 168,56%,47%,171 of 216,175 of 266,0 of 0,0 of 0,,,0,0,0,0,0:43,6:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 06, 2023","Newark, New Jersey, USA",UFC 288: Sterling vs. Cejudo,http://ufcstats.com/event-details/3c6976f8182d9527,http://ufcstats.com/fight-details/3f8b4aeb3baf4724,False,True,False,Lightweight Bout,Drew Dober,http://ufcstats.com/fighter-details/519e4fe37ce9ff75,L,Matt Frevola,http://ufcstats.com/fighter-details/dccb63727f2f5f74,W,"5' 8""",155 lbs,"70""","Oct 19, 1988",28-15-0 (1 NC),"5' 9""",155 lbs,"71""","Jun 11, 1990",11-6-1,KO/TKO,1,4:08,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,0,1,20 of 59,35 of 75,33%,46%,20 of 59,39 of 79,0 of 0,0 of 1,,0%,0,0,0,0,0:00,0:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 06, 2023","Newark, New Jersey, USA",UFC 288: Sterling vs. Cejudo,http://ufcstats.com/event-details/3c6976f8182d9527,http://ufcstats.com/fight-details/c3ca708aaf4262a7,False,False,False,Light Heavyweight Bout,Kennedy Nzechukwu,http://ufcstats.com/fighter-details/8667caa0451d245b,W,Devin Clark,http://ufcstats.com/fighter-details/cc7040fe76f0ef91,L,"6' 5""",236 lbs,"83""","Jun 13, 1992",14-6-0,"6' 0""",205 lbs,"75""","Apr 12, 1990",14-9-0,Submission,2,2:28,3 Rnd (5-5-5),Gasper Oliver,Guillotine Choke Standing,0,0,62 of 81,36 of 58,76%,62%,79 of 98,61 of 90,0 of 1,1 of 4,0%,25%,1,0,0,0,3:42,1:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
